,날짜,회사명,시가($),최고가($),최저가($),종가($),거래량
0,2024-05-09,nvidia,905.2900,910.7200,882.3100,887.4700,37801268
1,2024-05-08,nvidia,894.8250,911.9400,894.2000,904.1200,32572102
2,2024-05-07,nvidia,910.9800,917.8099,890.1100,905.5400,43734161
3,2024-05-06,nvidia,893.9000,922.2000,890.5500,921.4000,37620255
4,2024-05-03,nvidia,877.8900,892.8100,870.4000,887.8900,39834072
5,2024-05-02,nvidia,844.4900,862.3700,832.0000,858.1700,37789754
6,2024-05-01,nvidia,850.7700,860.0000,812.5456,830.4100,55986317
7,2024-04-30,nvidia,872.4000,888.1900,863.0000,864.0200,36370870
8,2024-04-29,nvidia,875.9500,879.9200,852.6600,877.5700,38897076
9,2024-04-26,nvidia,838.1800,883.3093,833.8700,877.3500,55101078
10,2024-04-25,nvidia,788.6801,833.2299,782.2300,826.3200,42464073
11,2024-04-24,nvidia,839.5000,840.8200,791.8300,796.7700,51220753
12,2024-04-23,nvidia,807.6900,827.6900,802.6400,824.2300,43855937
13,2024-04-22,nvidia,781.0400,800.7300,764.0000,795.1800,59634051
14,2024-04-19,nvidia,831.5000,843.2400,756.0600,762.0000,87519800
15,2024-04-18,nvidia,849.7000,861.8999,824.0200,846.7100,44726034
16,2024-04-17,nvidia,883.4000,887.7500,839.5000,840.3500,49539951
17,2024-04-16,nvidia,864.3250,881.1800,860.6390,874.1500,37045302
18,2024-04-15,nvidia,890.9800,906.1300,859.2901,860.0100,44307695
19,2024-04-12,nvidia,896.9900,901.7499,875.3000,881.8600,42680479
20,2024-04-11,nvidia,874.2000,907.3899,869.2600,906.1600,43163727
21,2024-04-10,nvidia,839.2600,874.0000,837.0900,870.3900,43192853
22,2024-04-09,nvidia,874.4200,876.3500,830.2200,853.5400,50354735
23,2024-04-08,nvidia,887.0000,888.3000,867.3200,871.3300,28322000
24,2024-04-05,nvidia,868.6600,884.8100,859.2600,880.0800,39967846
25,2024-04-04,nvidia,904.0600,906.3399,858.8000,859.0500,43496492
26,2024-04-03,nvidia,884.8400,903.7400,884.0000,889.6400,37006655
27,2024-04-02,nvidia,884.4800,900.9400,876.2000,894.5200,43306355
28,2024-04-01,nvidia,902.9900,922.2500,892.0400,903.6300,45244149
29,2024-03-28,nvidia,900.0000,913.0000,891.9300,903.5600,43521227
30,2024-03-27,nvidia,931.1200,932.4000,891.2300,902.5000,58606723
31,2024-03-26,nvidia,958.5100,963.7500,925.0200,925.6100,51364758
32,2024-03-25,nvidia,939.4100,967.6599,935.1000,950.0200,55213608
33,2024-03-22,nvidia,911.4100,947.7799,908.3401,942.8900,58671936
34,2024-03-21,nvidia,923.0000,926.4800,904.0500,914.3500,48037231
35,2024-03-20,nvidia,897.9700,904.1000,882.2300,903.7200,47906279
36,2024-03-19,nvidia,867.0000,905.4400,850.1000,893.9800,67217127
37,2024-03-18,nvidia,903.8800,924.0500,870.8500,884.5500,66897593
38,2024-03-15,nvidia,869.3000,895.4600,862.5700,878.3650,64208616
39,2024-03-14,nvidia,895.7700,906.4600,866.0000,879.4400,60231816
40,2024-03-13,nvidia,910.5500,915.0400,884.3500,908.8800,63571289
41,2024-03-12,nvidia,880.4900,919.6000,861.5010,919.1300,66807515
42,2024-03-11,nvidia,864.2900,887.9700,841.6600,857.7400,67836412
43,2024-03-08,nvidia,951.3790,974.0000,865.0600,875.2800,114226906
44,2024-03-07,nvidia,901.5800,927.6700,896.0201,926.6900,60811916
45,2024-03-06,nvidia,880.2200,897.2400,870.3001,887.0000,58252030
46,2024-03-05,nvidia,852.7000,860.9700,834.1701,859.6400,52063930
47,2024-03-04,nvidia,841.2605,876.9088,837.1507,852.3299,61561645
48,2024-03-01,nvidia,799.9624,822.9613,794.3130,822.7513,47913510
49,2024-02-29,nvidia,790.9028,799.8624,783.4632,791.0828,50728898
50,2024-02-28,nvidia,776.1635,789.2929,771.2138,776.5935,39311040
51,2024-02-27,nvidia,793.7727,794.7626,771.5837,786.9730,39170524
52,2024-02-26,nvidia,796.9625,806.4220,785.0131,790.8828,50397273
53,2024-02-23,nvidia,807.8620,823.9013,775.6635,788.1330,82938837
54,2024-02-22,nvidia,750.2147,785.7131,742.1651,785.3431,86509974
55,2024-02-21,nvidia,680.0280,688.8476,662.4489,674.6883,69029813
56,2024-02-20,nvidia,719.4362,719.5262,677.3082,694.4874,70483310
57,2024-02-16,nvidia,740.9652,743.9850,724.9759,726.0959,49532662
58,2024-02-15,nvidia,738.6553,739.7152,723.9660,726.5459,42012181
59,2024-02-14,nvidia,731.9856,742.3251,719.3462,738.9653,50491742
60,2024-02-13,nvidia,703.9669,734.4655,696.1673,721.2461,60258015
61,2024-02-12,nvidia,725.9659,746.0749,712.4665,722.4460,61371018
62,2024-02-09,nvidia,705.2968,721.8161,702.0870,721.2961,43663689
63,2024-02-08,nvidia,700.7071,707.9067,694.5174,696.3773,41442211
64,2024-02-07,nvidia,683.1579,702.1670,675.9682,700.9571,49557455
65,2024-02-06,nvidia,696.2673,697.5071,662.9688,682.1979,68311136
66,2024-02-05,nvidia,682.2179,694.9373,672.0184,693.2874,68007801
67,2024-02-02,nvidia,639.7099,665.9687,636.8701,661.5689,47657765
68,2024-02-01,nvidia,620.9708,631.8803,616.4710,630.2404,36914579
69,2024-01-31,nvidia,614.3711,622.6609,606.9715,615.2411,45379487
70,2024-01-30,nvidia,628.9704,634.9002,622.5707,627.7105,41073530
71,2024-01-29,nvidia,612.2912,624.8606,609.0414,624.6206,34873298
72,2024-01-26,nvidia,609.5713,617.8010,605.7015,610.2813,39030859
73,2024-01-25,nvidia,623.4707,627.1605,608.4714,616.1410,48277684
74,2024-01-24,nvidia,603.0117,628.4605,599.3518,613.5912,56027076
75,2024-01-23,nvidia,595.6720,599.0718,585.8225,598.7019,29465445
76,2024-01-22,nvidia,600.4618,603.2816,590.6722,596.5120,45295463
77,2024-01-19,nvidia,579.8627,594.9720,572.2231,594.8820,54350148
78,2024-01-18,nvidia,572.5731,575.9729,561.0436,571.0432,49165036
79,2024-01-17,nvidia,563.4435,564.6803,547.3743,560.5037,47439444
80,2024-01-16,nvidia,550.1541,568.3232,548.9742,563.7935,44957973
81,2024-01-12,nvidia,546.1743,549.6742,543.2753,547.0743,35299360
82,2024-01-11,nvidia,549.9642,553.4340,535.5748,548.1942,59675877
83,2024-01-10,nvidia,536.1348,545.9743,534.8649,543.4745,53379576
84,2024-01-09,nvidia,523.9854,543.2245,516.8757,531.3750,77310006
85,2024-01-08,nvidia,495.0967,522.7254,494.7667,522.5054,64250990
86,2024-01-05,nvidia,484.5972,495.4467,483.0374,490.9469,41503927
87,2024-01-04,nvidia,477.6475,484.9772,475.0577,479.9574,30653489
88,2024-01-03,nvidia,474.8277,481.8184,473.1778,475.6676,32089617
89,2024-01-02,nvidia,492.4169,492.9268,475.9276,481.6574,41125422
90,2023-12-29,nvidia,498.1066,499.9465,487.4871,495.1967,38929330
91,2023-12-28,nvidia,496.4067,498.8165,494.0968,495.1967,24658748
92,2023-12-27,nvidia,495.0867,496.7767,490.8269,494.1468,23364798
93,2023-12-26,nvidia,489.6570,495.9767,489.5770,492.7668,24419952
94,2023-12-22,nvidia,491.9269,493.8068,484.6472,488.2770,25250676
95,2023-12-21,nvidia,488.0871,490.9269,484.1672,489.8770,30042535
96,2023-12-20,nvidia,496.5267,499.9665,480.9574,481.0874,39789439
97,2023-12-19,nvidia,494.2168,496.9766,488.9270,496.0167,46444446
98,2023-12-18,nvidia,493.9768,504.3062,491.4769,500.7465,41258717
99,2023-12-15,nvidia,481.9173,494.0168,481.1774,488.8770,47994758
100,2023-12-14,nvidia,483.8773,486.6771,474.1977,483.4773,39123174
101,2023-12-13,nvidia,476.2676,485.9172,476.0576,480.8574,44779186
102,2023-12-12,nvidia,460.4384,476.6376,460.4384,476.5476,37238686
103,2023-12-11,nvidia,474.8877,475.2877,458.2785,466.2481,50972809
104,2023-12-08,nvidia,465.9281,477.3861,465.4781,475.0377,35922370
105,2023-12-07,nvidia,456.9785,466.2681,456.0186,465.9381,35082255
106,2023-12-06,nvidia,472.1228,473.8477,454.0987,455.0086,38058955
107,2023-12-05,nvidia,454.6386,465.9781,452.6887,465.6381,37171762
108,2023-12-04,nvidia,460.7078,460.7078,450.0392,455.0386,43754344
109,2023-12-01,nvidia,465.1872,471.9363,461.8076,467.5869,36931701
110,2023-11-30,nvidia,480.1752,481.0351,464.1573,467.6369,52624663
111,2023-11-29,nvidia,483.7247,487.5542,478.5354,481.3350,38200465
112,2023-11-28,nvidia,482.2949,483.1638,474.6659,478.1454,40149085
113,2023-11-27,nvidia,477.9355,485.2345,476.4557,482.3549,39566190
114,2023-11-24,nvidia,484.6347,489.1440,477.3855,477.6955,29464464
115,2023-11-22,nvidia,498.4527,503.2814,476.8356,487.0942,90064233
116,2023-11-21,nvidia,501.1923,505.1018,492.1536,499.3726,56574687
117,2023-11-20,nvidia,493.0534,505.4118,491.7437,504.0219,41614260
118,2023-11-17,nvidia,495.1731,497.1029,490.0038,492.9134,32589691
119,2023-11-16,nvidia,486.7243,495.1800,483.2348,494.7332,33975624
120,2023-11-15,nvidia,499.2826,499.5326,481.9349,488.8140,47549735
121,2023-11-14,nvidia,496.7329,498.2727,490.3339,496.4930,41695387
122,2023-11-13,nvidia,483.1348,491.0937,480.9252,486.1344,38413570
123,2023-11-10,nvidia,474.9359,484.6546,472.7663,483.2847,42244156
124,2023-11-09,nvidia,474.6059,482.2349,467.4369,469.4366,54049597
125,2023-11-08,nvidia,460.9378,468.6067,459.6179,465.6771,34671894
126,2023-11-07,nvidia,457.1283,462.1176,451.5140,459.4880,34316547
127,2023-11-06,nvidia,452.7839,459.2880,448.9294,457.4482,40073335
128,2023-11-03,nvidia,440.1406,453.0287,437.1710,449.9892,42460959
129,2023-11-02,nvidia,433.2215,438.7808,428.8821,435.0013,40917187
130,2023-11-01,nvidia,408.7848,423.7528,408.6348,423.1929,43759290
131,2023-10-31,nvidia,404.4454,408.7348,392.2471,407.7449,51796870
132,2023-10-30,nvidia,410.8145,417.6036,404.7554,411.5544,38802814
133,2023-10-27,nvidia,411.2445,412.0044,400.0960,404.9453,41678441
134,2023-10-26,nvidia,418.4735,422.4985,398.7481,403.2056,54100132
135,2023-10-25,nvidia,433.9214,436.4411,415.4939,417.7336,39837922
136,2023-10-24,nvidia,430.7118,436.9110,426.8524,436.5711,40146337
137,2023-10-23,nvidia,412.2343,432.4215,409.3947,429.6920,47853049
138,2023-10-20,nvidia,418.8435,424.6427,410.7245,413.8141,47726605
139,2023-10-19,nvidia,428.0522,432.9116,418.7635,420.9532,50123308
140,2023-10-18,nvidia,425.8525,432.1317,418.1935,421.9030,62729434
141,2023-10-17,nvidia,439.9406,447.4796,424.7427,439.3207,81233267
142,2023-10-16,nvidia,450.5692,462.1876,449.0594,460.8878,37509924
143,2023-10-13,nvidia,469.5366,471.0964,452.7389,454.5486,47542599
144,2023-10-12,nvidia,467.7069,476.0257,463.2375,469.3866,48132500
145,2023-10-11,nvidia,461.8976,468.5267,460.4378,467.9968,37813689
146,2023-10-10,nvidia,453.0388,462.5276,450.8191,457.9182,36858208
147,2023-10-09,nvidia,448.3595,455.9884,443.6201,452.6689,40967472
148,2023-10-06,nvidia,441.8703,457.8282,440.2006,457.5582,43443602
149,2023-10-05,nvidia,440.4405,448.9394,438.8208,446.8197,39348309
150,2023-10-04,nvidia,437.3610,441.3704,432.8617,440.3505,36182086
151,2023-10-03,nvidia,448.0195,451.2391,432.4016,435.1113,47084954
152,2023-10-02,nvidia,440.2406,451.6890,438.5508,447.7595,43329821
153,2023-09-29,nvidia,438.2108,441.3804,433.0109,434.9313,39782993
154,2023-09-28,nvidia,424.5427,434.4044,421.0931,430.8318,42466279
155,2023-09-27,nvidia,423.2429,428.6621,416.2339,424.6227,44493520
156,2023-09-26,nvidia,419.9533,428.1422,416.4938,419.0534,40228209
157,2023-09-25,nvidia,415.8539,425.3026,411.7144,422.1630,41909096
158,2023-09-22,nvidia,415.6639,421.0931,412.2543,416.0438,47923631
159,2023-09-21,nvidia,415.7739,420.9432,409.7447,410.1146,45073596
160,2023-09-20,nvidia,435.9411,438.9707,422.1730,422.3330,36710769
161,2023-09-19,nvidia,438.2708,439.6006,429.9619,435.1412,37306424
162,2023-09-18,nvidia,427.4223,442.3603,419.9433,439.6006,50027079
163,2023-09-15,nvidia,453.3488,455.9284,438.0209,438.9407,50683051
164,2023-09-14,nvidia,459.4380,459.8078,451.2491,455.7485,37009720
165,2023-09-13,nvidia,445.9398,459.2380,444.9699,454.7886,39835535
166,2023-09-12,nvidia,447.3196,456.6683,445.2499,448.6394,34925634
167,2023-09-11,nvidia,461.4177,461.5677,443.0602,451.7190,47396555
168,2023-09-08,nvidia,459.3580,465.9971,452.6489,455.6585,47389994
169,2023-09-07,nvidia,455.1885,463.3774,451.4590,462.3476,43332989
170,2023-09-06,nvidia,484.3446,485.4245,465.7371,470.5465,46866957
171,2023-09-05,nvidia,482.1254,488.4021,478.4962,485.3747,38265258
172,2023-09-01,nvidia,497.5120,497.8919,481.3115,484.9847,46383030
173,2023-08-31,nvidia,493.6929,497.3321,489.4738,493.4429,52856977
174,2023-08-30,nvidia,490.3336,499.1617,484.1449,492.5331,73520598
175,2023-08-29,nvidia,466.5587,490.7035,463.8094,487.7341,70139699
176,2023-08-28,nvidia,464.7191,469.6981,448.7826,468.2484,68519223
177,2023-08-25,nvidia,470.0180,477.9463,450.1423,460.0801,92534052
178,2023-08-24,nvidia,502.0510,502.5509,471.4877,471.5277,115604409
179,2023-08-23,nvidia,458.5605,471.8976,451.9819,471.0578,77904608
180,2023-08-22,nvidia,481.2456,481.7654,453.2326,456.5809,75720691
181,2023-08-21,nvidia,444.8435,470.5479,442.1240,469.5681,69257337
182,2023-08-18,nvidia,426.2575,435.6853,416.5096,432.8960,58376787
183,2023-08-17,nvidia,439.6046,440.5244,429.9167,433.3410,45239482
184,2023-08-16,nvidia,445.1034,446.6531,433.9658,434.7656,52745068
185,2023-08-15,nvidia,445.5033,452.5818,437.0052,439.3047,67651151
186,2023-08-14,nvidia,404.7722,437.9050,403.0225,437.4351,69028583
187,2023-08-11,nvidia,417.4194,420.0888,406.3018,408.4614,53308526
188,2023-08-10,nvidia,421.5085,435.6455,418.2592,423.7880,49270530
189,2023-08-09,nvidia,442.6439,443.0238,421.2486,425.4477,58644907
190,2023-08-08,nvidia,448.4327,452.3218,440.4645,446.5431,35384343
191,2023-08-07,nvidia,451.0121,455.3012,445.5378,454.0665,32215354
192,2023-08-04,nvidia,449.7524,456.3210,443.8337,446.7031,36266618
193,2023-08-03,nvidia,437.9050,451.0821,437.9050,445.0534,32507660
194,2023-08-02,nvidia,458.2106,458.3005,433.7759,442.5939,53014157
195,2023-08-01,nvidia,464.4942,468.8982,460.1701,464.9691,23927597
196,2023-07-31,nvidia,467.4386,471.1977,464.9592,467.1886,25105528
197,2023-07-28,nvidia,466.5787,470.1680,463.7094,467.3986,33119424
198,2023-07-27,nvidia,465.0891,473.8472,457.4007,458.9004,45597552
199,2023-07-26,nvidia,460.1101,460.4301,446.2032,454.4214,36423726
200,2023-07-25,nvidia,449.3125,461.7248,449.1325,456.6909,34808091
201,2023-07-24,nvidia,447.2129,450.9921,440.3044,446.0232,38309974
202,2023-07-21,nvidia,457.7806,458.5605,440.9043,442.9939,96376863
203,2023-07-20,nvidia,464.9691,470.7678,450.5222,455.1012,53786451
204,2023-07-19,nvidia,474.5370,478.0762,467.3186,470.6679,42750179
205,2023-07-18,nvidia,466.9087,478.8560,457.2408,474.8369,57019042
206,2023-07-17,nvidia,462.7896,464.8591,452.5259,464.5092,51048822
207,2023-07-14,nvidia,465.7270,480.7757,450.5022,454.5913,77207533
208,2023-07-13,nvidia,445.0834,461.4499,444.8235,459.6702,47820369
209,2023-07-12,nvidia,430.2366,439.2547,427.6800,438.9247,48127702
210,2023-07-11,nvidia,424.7178,427.4872,420.5787,423.9580,29824406
211,2023-07-10,nvidia,426.4774,428.0171,416.3996,421.7085,35390811
212,2023-07-07,nvidia,423.1282,432.0462,421.7085,424.9378,35588147
213,2023-07-06,nvidia,418.3492,421.6985,413.3703,420.9386,30413879
214,2023-07-05,nvidia,421.2586,431.6763,420.7587,423.0782,32361756
215,2023-07-03,nvidia,425.0777,428.8869,421.9284,424.0380,19820919
216,2023-06-30,nvidia,416.7096,425.4077,414.9199,422.9282,50114775
217,2023-06-29,nvidia,415.4898,415.9097,405.9119,408.1314,38051430
218,2023-06-28,nvidia,406.5118,418.3592,405.0921,411.0808,58263927
219,2023-06-27,nvidia,407.9015,419.3090,404.3922,418.6691,46217470
220,2023-06-26,nvidia,424.5179,427.5472,400.9130,406.2318,59432192
221,2023-06-23,nvidia,424.5479,427.9971,420.0588,421.9984,35813984
222,2023-06-22,nvidia,422.4383,434.1608,422.2484,430.1566,41773743
223,2023-06-21,nvidia,434.9156,436.0554,420.7087,430.3566,55160291
224,2023-06-20,nvidia,429.8867,439.8045,426.6474,437.9849,45115311
225,2023-06-16,nvidia,434.4057,437.1151,426.5124,426.8274,65570941
226,2023-06-15,nvidia,425.9276,432.7961,421.3785,426.4374,56862204
227,2023-06-14,nvidia,408.1514,429.9067,405.4320,429.8767,74046502
228,2023-06-13,nvidia,401.7728,410.9208,397.3138,410.1310,61320816
229,2023-06-12,nvidia,391.9149,395.2141,386.0962,394.7343,38967335
230,2023-06-09,nvidia,390.2853,397.0238,385.5863,387.6159,42771747
231,2023-06-08,nvidia,377.1581,388.5557,374.9686,385.0164,41777240
232,2023-06-07,nvidia,389.0656,394.9043,373.4789,374.6687,51199789
233,2023-06-06,nvidia,388.1758,391.4747,381.3579,386.4163,38872914
234,2023-06-05,nvidia,388.9655,395.5237,386.9462,391.5847,39609381
235,2023-06-02,nvidia,400.8417,404.8704,390.4551,393.1442,48273121
236,2023-06-01,nvidia,384.7668,400.3719,383.2773,397.5728,63587295
237,2023-05-31,nvidia,394.7537,402.8211,378.0990,378.2189,100258020
238,2023-05-30,nvidia,405.8201,419.2458,399.3622,400.9817,92340110
239,2023-05-26,nvidia,378.7788,391.5747,375.3799,389.3354,71439676
240,2023-05-25,nvidia,385.1067,394.6737,366.2328,379.6785,154391067
241,2023-05-24,nvidia,302.0033,305.9721,297.9646,305.2823,72141851
242,2023-05-23,nvidia,309.9008,312.7799,306.2120,306.7818,35625326
243,2023-05-22,nvidia,308.9111,315.0991,306.7018,311.6602,37199967
244,2023-05-19,nvidia,315.2591,315.6990,309.0611,312.5400,47390765
245,2023-05-18,nvidia,304.0027,318.1782,303.1030,316.6786,74872501
246,2023-05-17,nvidia,295.7453,301.8934,294.2059,301.6834,43253541
247,2023-05-16,nvidia,288.3177,298.6044,288.2277,292.0365,44940494
248,2023-05-15,nvidia,284.9938,289.5973,281.4299,289.4374,29392587
249,2023-05-12,nvidia,285.1987,287.7079,280.3703,283.3093,27422225
250,2023-05-11,nvidia,288.8675,289.4074,282.3696,285.6886,32214903
251,2023-05-10,nvidia,289.9572,291.0368,284.5217,288.7576,36934998
252,2023-05-09,nvidia,288.8975,289.6373,284.4090,285.6186,31486946
253,2023-05-08,nvidia,285.1287,292.1065,283.4093,291.4167,34497890
254,2023-05-05,nvidia,278.1660,287.4580,277.2213,286.7082,36149408
255,2023-05-04,nvidia,276.4215,278.5009,272.3128,275.5318,32185041
256,2023-05-03,nvidia,278.3109,283.5792,274.6321,277.9310,38338740
257,2023-05-02,nvidia,286.7082,288.2676,280.7401,282.0097,40272957
258,2023-05-01,nvidia,278.3109,290.4914,277.7111,289.0075,57032853
259,2023-04-28,nvidia,272.1629,277.4912,270.6282,277.4012,29221614
260,2023-04-27,nvidia,273.5424,274.8620,266.1649,272.1729,37716119
261,2023-04-26,nvidia,269.9336,273.2126,266.9656,269.4738,40633681
262,2023-04-25,nvidia,270.6934,272.3828,262.1661,262.3260,37852716
263,2023-04-24,nvidia,270.0436,273.5723,266.6248,270.3335,33928186
264,2023-04-21,nvidia,269.4338,271.7430,267.1345,271.1032,34510277
265,2023-04-20,nvidia,276.6215,280.2103,269.9136,270.9533,42771326
266,2023-04-19,nvidia,273.5225,279.9104,272.2329,279.2206,35866041
267,2023-04-18,nvidia,275.2469,281.0101,273.4825,276.5815,60481154
268,2023-04-17,nvidia,265.5700,269.9736,264.2472,269.9336,32147130
269,2023-04-14,nvidia,264.9552,268.7440,262.1161,267.4944,39566013
270,2023-04-13,nvidia,267.2545,268.7830,263.2058,264.5453,35361528
271,2023-04-12,nvidia,273.6124,274.5920,264.3904,264.8652,44625895
272,2023-04-11,nvidia,277.1463,277.8111,271.1732,271.6031,31437817
273,2023-04-10,nvidia,268.1442,276.1215,266.6047,275.7018,39527855
274,2023-04-06,nvidia,265.7549,270.7134,264.1854,270.2835,39765434
275,2023-04-05,nvidia,268.2042,269.8936,263.8655,268.7240,51501474
276,2023-04-04,nvidia,279.5705,279.9104,272.9826,274.4422,36859153
277,2023-04-03,nvidia,275.0020,279.9104,273.2725,279.5605,39871560
278,2023-03-31,nvidia,271.3132,278.2540,270.9633,277.6811,43393277
279,2023-03-30,nvidia,272.2029,274.9020,270.9333,273.7424,36451574
280,2023-03-29,nvidia,268.1642,270.6934,265.8849,269.7537,39369387
